source,basis,month,dimension,value,records,domain_days,domains_peak,measured_days
se,zonefile,2017-01,rsa_key_bitsize,2560,30,30,1,30
se,zonefile,2017-01,rsa_key_bitsize,3072,111,93,3,31
se,zonefile,2017-01,rsa_key_bitsize,4096,5919,4705,156,31
se,zonefile,2017-01,rsa_key_bitsize,512,106420,54378,1768,31
se,zonefile,2017-01,rsa_key_bitsize,768,279,186,6,31
se,zonefile,2017-01,rsa_key_bitsize,_total,57837014,21725690,703889,31
se,zonefile,2017-01,sha1_signing_ds,_total,33726369,20713946,671205,31
se,zonefile,2017-01,sha1_signing_ds,other,33453121,20522008,665023,31
se,zonefile,2017-01,sha1_signing_ds,sha1,273248,192231,6215,31
se,zonefile,2017-02,algorithm_dnskey,1,28,28,1,28
se,zonefile,2017-02,algorithm_dnskey,10,7210,3047,112,28
se,zonefile,2017-02,algorithm_dnskey,13,1234667,499586,17896,28
se,zonefile,2017-02,algorithm_dnskey,14,56,28,1,28
se,zonefile,2017-02,algorithm_dnskey,3,56,28,1,28
se,zonefile,2017-02,algorithm_dnskey,5,224447,96948,3477,28
se,zonefile,2017-02,algorithm_dnskey,6,56,28,1,28
se,zonefile,2017-02,algorithm_dnskey,7,306498,94419,3385,28
se,zonefile,2017-02,algorithm_dnskey,8,51901014,19497749,697146,28
se,zonefile,2017-02,algorithm_dnskey,_total,53674060,20190717,721910,28
se,zonefile,2017-02,algorithm_dnskey,,28,28,1,28
se,zonefile,2017-02,algorithm_ds,1,28,28,1,28
se,zonefile,2017-02,algorithm_ds,10,5352,2678,96,28
se,zonefile,2017-02,algorithm_ds,13,498580,496105,17762,28
se,zonefile,2017-02,algorithm_ds,14,56,28,1,28
se,zonefile,2017-02,algorithm_ds,3,140,140,5,28
se,zonefile,2017-02,algorithm_ds,5,114117,87982,3157,28
se,zonefile,2017-02,algorithm_ds,6,56,28,1,28
se,zonefile,2017-02,algorithm_ds,7,133838,85306,3064,28
se,zonefile,2017-02,algorithm_ds,8,29858197,18122930,648288,28
se,zonefile,2017-02,algorithm_ds,_total,30610364,18794835,672333,28
se,zonefile,2017-02,algorithm_rrsig,1,28,28,1,28
se,zonefile,2017-02,algorithm_rrsig,10,33917,9338,345,28
se,zonefile,2017-02,algorithm_rrsig,13,8283448,1548726,55518,28
se,zonefile,2017-02,algorithm_rrsig,14,364,112,4,28
se,zonefile,2017-02,algorithm_rrsig,3,81,49,3,25
se,zonefile,2017-02,algorithm_rrsig,5,19824633,19036093,680943,28
se,zonefile,2017-02,algorithm_rrsig,6,252,112,4,28
se,zonefile,2017-02,algorithm_rrsig,7,1174370,325780,11688,28
se,zonefile,2017-02,algorithm_rrsig,8,190619244,73734259,2634856,28
se,zonefile,2017-02,algorithm_rrsig,_total,219936337,75975539,2714905,28
se,zonefile,2017-02,all,all,698111386,118881928,4252032,28
se,zonefile,2017-02,digest_type_ds,1,11887257,11826711,423408,28
se,zonefile,2017-02,digest_type_ds,2,18697948,18690538,668604,28
se,zonefile,2017-02,digest_type_ds,21,28,28,1,28
se,zonefile,2017-02,digest_type_ds,3,49,49,2,28
se,zonefile,2017-02,digest_type_ds,4,25054,25054,900,28
se,zonefile,2017-02,digest_type_ds,61,28,28,1,28
se,zonefile,2017-02,digest_type_ds,_total,30610364,18794835,672333,28
se,zonefile,2017-02,dnskey_flags,256,33340505,20185946,721741,28
se,zonefile,2017-02,dnskey_flags,257,20333353,20190462,721902,28
se,zonefile,2017-02,dnskey_flags,384,3,3,1,3
se,zonefile,2017-02,dnskey_flags,385,171,171,7,28
se,zonefile,2017-02,dnskey_flags,_total,53674060,20190717,721910,28
se,zonefile,2017-02,dnskey_flags,,28,28,1,28
se,zonefile,2017-02,dnskey_protocol,3,53674032,20190717,721910,28
se,zonefile,2017-02,dnskey_protocol,_total,53674032,20190717,721910,28
se,zonefile,2017-02,nsec3_iterations,0,866,410,16,28
se,zonefile,2017-02,nsec3_iterations,1,60399689,38352427,1371315,28
se,zonefile,2017-02,nsec3_iterations,10,77898,52666,1917,28
se,zonefile,2017-02,nsec3_iterations,100,25673,15958,585,28
se,zonefile,2017-02,nsec3_iterations,11,196,112,4,28
se,zonefile,2017-02,nsec3_iterations,12,168,112,4,28
se,zonefile,2017-02,nsec3_iterations,128,224,168,6,28
se,zonefile,2017-02,nsec3_iterations,15,784,524,20,28
se,zonefile,2017-02,nsec3_iterations,150,84,56,2,28
se,zonefile,2017-02,nsec3_iterations,20,1594751,991125,35474,28
se,zonefile,2017-02,nsec3_iterations,250,85,54,2,27
se,zonefile,2017-02,nsec3_iterations,3,219,112,4,28
se,zonefile,2017-02,nsec3_iterations,330,98,56,2,28
se,zonefile,2017-02,nsec3_iterations,42,112,56,2,28
se,zonefile,2017-02,nsec3_iterations,5,62631,39898,1435,28
se,zonefile,2017-02,nsec3_iterations,50,160052,106462,3813,28
se,zonefile,2017-02,nsec3_iterations,75,1868,1302,48,28
se,zonefile,2017-02,nsec3_iterations,8,89558,49724,1794,28
se,zonefile,2017-02,nsec3_iterations,_total,62414956,39610898,1416337,28
se,zonefile,2017-02,nsec3_optout,0,28934644,23991880,858152,28
se,zonefile,2017-02,nsec3_optout,1,33480312,15622794,559082,28
se,zonefile,2017-02,nsec3_optout,_total,62414956,39610898,1416337,28
se,zonefile,2017-02,nsec3_salt_empty,_total,62414956,39610898,1416337,28
se,zonefile,2017-02,nsec3_salt_empty,present,62414956,39610898,1416337,28
se,zonefile,2017-02,rr_type,A,111259416,94430577,3379885,28
se,zonefile,2017-02,rr_type,AAAA,4935791,4310838,156375,28
se,zonefile,2017-02,rr_type,CNAME,27374586,12288992,443996,28
se,zonefile,2017-02,rr_type,DNAME,1688,1570,58,28
se,zonefile,2017-02,rr_type,DNSKEY,53674060,20190717,721910,28
se,zonefile,2017-02,rr_type,DS,30610364,18794835,672333,28
se,zonefile,2017-02,rr_type,MX,43943241,24169693,865225,28
se,zonefile,2017-02,rr_type,NS,96720861,36458884,1304394,28
se,zonefile,2017-02,rr_type,NSEC,459834,366923,13362,28
se,zonefile,2017-02,rr_type,NSEC3,42609742,19805684,708178,28
se,zonefile,2017-02,rr_type,NSEC3PARAM,19805214,19805214,708159,28
se,zonefile,2017-02,rr_type,RRSIG,219936337,75975539,2714905,28
se,zonefile,2017-02,rr_type,SOA,36510952,36510952,1306315,28
se,zonefile,2017-02,rr_type,SPF,172650,170726,6128,28
se,zonefile,2017-02,rr_type,TXT,7917637,6690983,240947,28
se,zonefile,2017-02,rr_type,_total,698111386,118881928,4252032,28
se,zonefile,2017-02,rr_type,,2179013,2179013,80223,28
se,zonefile,2017-02,rrsig_type_covered,A,54570316,53993739,1929815,28
se,zonefile,2017-02,rrsig_type_covered,AAAA,3256665,2952341,108078,28
se,zonefile,2017-02,rrsig_type_covered,CNAME,3281617,1598530,57298,28
se,zonefile,2017-02,rrsig_type_covered,DNAME,127,112,4,28
se,zonefile,2017-02,rrsig_type_covered,DNSKEY,21228432,20190307,721895,28
se,zonefile,2017-02,rrsig_type_covered,DS,18794835,18794835,672333,28
se,zonefile,2017-02,rrsig_type_covered,MX,12335351,12253857,438097,28
se,zonefile,2017-02,rrsig_type_covered,NS,20479614,20189871,721888,28
se,zonefile,2017-02,rrsig_type_covered,NSEC,478175,366867,13360,28
se,zonefile,2017-02,rrsig_type_covered,NSEC3,43215168,19805684,708178,28
se,zonefile,2017-02,rrsig_type_covered,NSEC3PARAM,20076594,19805153,708157,28
se,zonefile,2017-02,rrsig_type_covered,SOA,20487150,20196353,722102,28
se,zonefile,2017-02,rrsig_type_covered,SPF,109354,80040,2871,28
se,zonefile,2017-02,rrsig_type_covered,TXT,1622939,1446059,52181,28
se,zonefile,2017-02,rrsig_type_covered,_total,219936337,75975539,2714905,28
se,zonefile,2017-02,rsa_key_bitsize,1024,29674416,16699156,597065,28
se,zonefile,2017-02,rsa_key_bitsize,1048,12,12,2,6
se,zonefile,2017-02,rsa_key_bitsize,1280,2923924,2921392,104795,28
se,zonefile,2017-02,rsa_key_bitsize,1304,5062,3594,129,28
se,zonefile,2017-02,rsa_key_bitsize,1536,2920033,2919420,104725,28
se,zonefile,2017-02,rsa_key_bitsize,2016,112,112,4,28
se,zonefile,2017-02,rsa_key_bitsize,2048,16814635,16663459,595795,28
se,zonefile,2017-02,rsa_key_bitsize,2304,28,28,1,28
se,zonefile,2017-02,rsa_key_bitsize,2560,27,27,1,27
se,zonefile,2017-02,rsa_key_bitsize,3072,84,84,3,28
se,zonefile,2017-02,rsa_key_bitsize,4096,5570,4503,164,28
se,zonefile,2017-02,rsa_key_bitsize,512,95042,48530,1749,28
se,zonefile,2017-02,rsa_key_bitsize,768,252,168,6,28
se,zonefile,2017-02,rsa_key_bitsize,_total,52439197,19691611,704052,28
se,zonefile,2017-02,sha1_signing_ds,_total,30610364,18794835,672333,28
se,zonefile,2017-02,sha1_signing_ds,other,30362409,18621743,666147,28
se,zonefile,2017-02,sha1_signing_ds,sha1,247955,173288,6200,28
se,zonefile,2017-03,algorithm_dnskey,1,31,31,1,31
se,zonefile,2017-03,algorithm_dnskey,10,8255,3616,126,31
se,zonefile,2017-03,algorithm_dnskey,13,1195140,555476,17944,31
se,zonefile,2017-03,algorithm_dnskey,14,62,31,1,31
se,zonefile,2017-03,algorithm_dnskey,3,62,31,1,31
se,zonefile,2017-03,algorithm_dnskey,5,242658,106537,3479,31
se,zonefile,2017-03,algorithm_dnskey,6,62,31,1,31
se,zonefile,2017-03,algorithm_dnskey,7,342611,105264,3420,31
se,zonefile,2017-03,algorithm_dnskey,8,57684921,21645741,699488,31
se,zonefile,2017-03,algorithm_dnskey,_total,59473833,22415736,724335,31
se,zonefile,2017-03,algorithm_dnskey,,31,31,1,31
se,zonefile,2017-03,algorithm_ds,1,31,31,1,31
se,zonefile,2017-03,algorithm_ds,10,6247,3187,110,31
se,zonefile,2017-03,algorithm_ds,13,553905,551023,17800,31
se,zonefile,2017-03,algorithm_ds,14,62,31,1,31
se,zonefile,2017-03,algorithm_ds,3,155,155,5,31
se,zonefile,2017-03,algorithm_ds,5,122921,96131,3143,31
se,zonefile,2017-03,algorithm_ds,6,62,31,1,31
se,zonefile,2017-03,algorithm_ds,7,149141,95123,3087,31
se,zonefile,2017-03,algorithm_ds,8,33271952,20165192,651734,31
se,zonefile,2017-03,algorithm_ds,_total,34104476,20910469,675774,31
se,zonefile,2017-03,algorithm_rrsig,1,31,31,1,31
se,zonefile,2017-03,algorithm_rrsig,10,48693,14975,529,31
se,zonefile,2017-03,algorithm_rrsig,13,7344972,1722633,55654,31
se,zonefile,2017-03,algorithm_rrsig,14,403,124,4,31
se,zonefile,2017-03,algorithm_rrsig,3,154,76,3,31
se,zonefile,2017-03,algorithm_rrsig,5,22023938,21174833,684255,31
se,zonefile,2017-03,algorithm_rrsig,6,279,124,4,31
se,zonefile,2017-03,algorithm_rrsig,7,1312496,363798,11811,31
se,zonefile,2017-03,algorithm_rrsig,8,211796869,81820345,2644082,31
se,zonefile,2017-03,algorithm_rrsig,_total,242527835,84315756,2724601,31
se,zonefile,2017-03,all,all,775323732,132329757,4285773,31
se,zonefile,2017-03,digest_type_ds,1,13272373,13207756,428160,31
se,zonefile,2017-03,digest_type_ds,2,20804002,20795622,672083,31
se,zonefile,2017-03,digest_type_ds,21,31,31,1,31
se,zonefile,2017-03,digest_type_ds,3,62,62,2,31
se,zonefile,2017-03,digest_type_ds,4,27977,27977,907,31
se,zonefile,2017-03,digest_type_ds,61,31,31,1,31
se,zonefile,2017-03,digest_type_ds,_total,34104476,20910469,675774,31
se,zonefile,2017-03,dnskey_flags,256,36903527,22410090,724149,31
se,zonefile,2017-03,dnskey_flags,257,22570037,22415455,724327,31
se,zonefile,2017-03,dnskey_flags,384,3,3,1,3
se,zonefile,2017-03,dnskey_flags,385,235,235,8,31
se,zonefile,2017-03,dnskey_flags,_total,59473833,22415736,724335,31
se,zonefile,2017-03,dnskey_flags,,31,31,1,31
se,zonefile,2017-03,dnskey_protocol,3,59473802,22415736,724335,31
se,zonefile,2017-03,dnskey_protocol,_total,59473802,22415736,724335,31
se,zonefile,2017-03,nsec3_iterations,0,956,453,16,31
se,zonefile,2017-03,nsec3_iterations,1,67183110,42579199,1375967,31
se,zonefile,2017-03,nsec3_iterations,10,88422,59418,1966,31
se,zonefile,2017-03,nsec3_iterations,100,29921,18509,611,31
se,zonefile,2017-03,nsec3_iterations,11,216,124,4,31
se,zonefile,2017-03,nsec3_iterations,12,186,124,4,31
se,zonefile,2017-03,nsec3_iterations,128,248,186,6,31
se,zonefile,2017-03,nsec3_iterations,15,1025,688,26,31
se,zonefile,2017-03,nsec3_iterations,150,93,62,2,31
se,zonefile,2017-03,nsec3_iterations,20,1768759,1100711,35550,31
se,zonefile,2017-03,nsec3_iterations,250,77,50,2,25
se,zonefile,2017-03,nsec3_iterations,3,248,124,4,31
se,zonefile,2017-03,nsec3_iterations,330,107,62,2,31
se,zonefile,2017-03,nsec3_iterations,42,124,62,2,31
se,zonefile,2017-03,nsec3_iterations,5,70517,44773,1455,31
se,zonefile,2017-03,nsec3_iterations,50,176392,117111,3793,31
se,zonefile,2017-03,nsec3_iterations,7,52,26,2,13
se,zonefile,2017-03,nsec3_iterations,75,2054,1488,48,31
se,zonefile,2017-03,nsec3_iterations,8,99777,55548,1802,31
se,zonefile,2017-03,nsec3_iterations,_total,69422284,43978375,1421170,31
se,zonefile,2017-03,nsec3_optout,0,32122994,26638572,860446,31
se,zonefile,2017-03,nsec3_optout,1,37299290,17343877,560977,31
se,zonefile,2017-03,nsec3_optout,_total,69422284,43978375,1421170,31
se,zonefile,2017-03,nsec3_salt_empty,_total,69422284,43978375,1421170,31
se,zonefile,2017-03,nsec3_salt_empty,present,69422284,43978375,1421170,31
se,zonefile,2017-03,rr_type,A,123909728,105167009,3410670,31
se,zonefile,2017-03,rr_type,AAAA,5558291,4919697,160247,31
se,zonefile,2017-03,rr_type,CNAME,30980506,13911073,452335,31
se,zonefile,2017-03,rr_type,DNAME,1744,1598,52,31
se,zonefile,2017-03,rr_type,DNSKEY,59473833,22415736,724335,31
se,zonefile,2017-03,rr_type,DS,34104476,20910469,675774,31
se,zonefile,2017-03,rr_type,MX,48679178,26777860,865896,31
se,zonefile,2017-03,rr_type,NS,108020272,40622235,1317366,31
se,zonefile,2017-03,rr_type,NSEC,517950,411194,13571,31
se,zonefile,2017-03,rr_type,NSEC3,47433366,21989457,710595,31
se,zonefile,2017-03,rr_type,NSEC3PARAM,21988918,21988918,710575,31
se,zonefile,2017-03,rr_type,RRSIG,242527835,84315756,2724601,31
se,zonefile,2017-03,rr_type,SOA,40694818,40694818,1319868,31
se,zonefile,2017-03,rr_type,SPF,182370,180268,6125,31
se,zonefile,2017-03,rr_type,TXT,8816225,7419802,240710,31
se,zonefile,2017-03,rr_type,_total,775323732,132329757,4285773,31
se,zonefile,2017-03,rr_type,,2434222,2434222,85674,31
se,zonefile,2017-03,rrsig_type_covered,A,60196196,59904047,1936024,31
se,zonefile,2017-03,rrsig_type_covered,AAAA,3538126,3402819,111321,31
se,zonefile,2017-03,rrsig_type_covered,CNAME,3624908,1774422,57496,31
se,zonefile,2017-03,rrsig_type_covered,DNAME,142,124,4,31
se,zonefile,2017-03,rrsig_type_covered,DNSKEY,23387156,22415289,724320,31
se,zonefile,2017-03,rrsig_type_covered,DS,20910469,20910469,675774,31
se,zonefile,2017-03,rrsig_type_covered,MX,13598993,13548552,437688,31
se,zonefile,2017-03,rrsig_type_covered,NS,22559121,22414984,724295,31
se,zonefile,2017-03,rrsig_type_covered,NSEC,535750,411136,13569,31
se,zonefile,2017-03,rrsig_type_covered,NSEC3,47722142,21989457,710595,31
se,zonefile,2017-03,rrsig_type_covered,NSEC3PARAM,22115205,21988841,710573,31
se,zonefile,2017-03,rrsig_type_covered,SOA,22567584,22422493,724568,31
se,zonefile,2017-03,rrsig_type_covered,SPF,84982,79804,2879,31
se,zonefile,2017-03,rrsig_type_covered,TXT,1687061,1606568,52336,31
se,zonefile,2017-03,rrsig_type_covered,_total,242527835,84315756,2724601,31
se,zonefile,2017-03,rsa_key_bitsize,1024,33020372,18550152,599989,31
se,zonefile,2017-03,rsa_key_bitsize,1048,62,62,2,31
se,zonefile,2017-03,rsa_key_bitsize,1280,3233728,3230965,104671,31
se,zonefile,2017-03,rsa_key_bitsize,1304,6273,3912,127,31
se,zonefile,2017-03,rsa_key_bitsize,1536,3229404,3228803,104600,31
se,zonefile,2017-03,rsa_key_bitsize,2016,126,124,4,31
se,zonefile,2017-03,rsa_key_bitsize,2048,18676736,18512103,598791,31
se,zonefile,2017-03,rsa_key_bitsize,2304,31,31,1,31
se,zonefile,2017-03,rsa_key_bitsize,2560,28,28,1,28
se,zonefile,2017-03,rsa_key_bitsize,3072,115,115,5,31
se,zonefile,2017-03,rsa_key_bitsize,4096,6211,5061,167,31
se,zonefile,2017-03,rsa_key_bitsize,512,105109,53729,1747,31
se,zonefile,2017-03,rsa_key_bitsize,768,279,186,6,31
se,zonefile,2017-03,rsa_key_bitsize,8192,2,1,1,1
se,zonefile,2017-03,rsa_key_bitsize,_total,58278476,21860617,706417,31
se,zonefile,2017-03,sha1_signing_ds,_total,34104476,20910469,675774,31
se,zonefile,2017-03,sha1_signing_ds,other,33832414,20719433,669619,31
se,zonefile,2017-03,sha1_signing_ds,sha1,272062,191254,6209,31
se,zonefile,2017-04,algorithm_dnskey,1,30,30,1,30
se,zonefile,2017-04,algorithm_dnskey,10,8550,3762,127,30
se,zonefile,2017-04,algorithm_dnskey,13,1264052,697286,34869,30
se,zonefile,2017-04,algorithm_dnskey,14,60,30,1,30
se,zonefile,2017-04,algorithm_dnskey,3,60,30,1,30
se,zonefile,2017-04,algorithm_dnskey,5,230427,101908,3410,30
se,zonefile,2017-04,algorithm_dnskey,6,60,30,1,30
se,zonefile,2017-04,algorithm_dnskey,7,335681,103505,3466,30
se,zonefile,2017-04,algorithm_dnskey,8,56019878,20997127,702726,30
se,zonefile,2017-04,algorithm_dnskey,_total,57858828,21902568,743454,30
se,zonefile,2017-04,algorithm_dnskey,,30,30,1,30
se,zonefile,2017-04,algorithm_ds,1,30,30,1,30
se,zonefile,2017-04,algorithm_ds,10,6201,3293,110,30
se,zonefile,2017-04,algorithm_ds,13,769263,650292,34664,30
se,zonefile,2017-04,algorithm_ds,14,60,30,1,30
se,zonefile,2017-04,algorithm_ds,3,150,150,5,30
se,zonefile,2017-04,algorithm_ds,5,116740,91824,3078,30
se,zonefile,2017-04,algorithm_ds,6,60,30,1,30
se,zonefile,2017-04,algorithm_ds,7,146177,93559,3135,30
se,zonefile,2017-04,algorithm_ds,8,32368937,19567540,655181,30
se,zonefile,2017-04,algorithm_ds,_total,33407618,20406216,695076,30
se,zonefile,2017-04,algorithm_rrsig,1,30,30,1,30
se,zonefile,2017-04,algorithm_rrsig,10,50713,15799,532,30
se,zonefile,2017-04,algorithm_rrsig,13,8081814,2188085,110720,30
se,zonefile,2017-04,algorithm_rrsig,14,390,120,4,30
se,zonefile,2017-04,algorithm_rrsig,3,136,71,3,30
se,zonefile,2017-04,algorithm_rrsig,5,21462771,20659644,703580,30
se,zonefile,2017-04,algorithm_rrsig,6,270,120,4,30
se,zonefile,2017-04,algorithm_rrsig,7,1289762,357695,11986,30
se,zonefile,2017-04,algorithm_rrsig,8,205653399,79325009,2652372,30
se,zonefile,2017-04,algorithm_rrsig,_total,236539285,82262925,2786976,30
se,zonefile,2017-04,all,all,756470332,128976750,4329633,30
se,zonefile,2017-04,digest_type_ds,1,13077204,13015876,449698,30
se,zonefile,2017-04,digest_type_ds,2,20303046,20294928,691314,30
se,zonefile,2017-04,digest_type_ds,21,30,30,1,30
se,zonefile,2017-04,digest_type_ds,3,60,60,2,30
se,zonefile,2017-04,digest_type_ds,4,27248,27248,912,30
se,zonefile,2017-04,digest_type_ds,61,30,30,1,30
se,zonefile,2017-04,digest_type_ds,_total,33407618,20406216,695076,30
se,zonefile,2017-04,dnskey_flags,256,35808246,21738744,727441,30
se,zonefile,2017-04,dnskey_flags,257,22050356,21902305,743445,30
se,zonefile,2017-04,dnskey_flags,384,3,3,1,3
se,zonefile,2017-04,dnskey_flags,385,193,193,8,30
se,zonefile,2017-04,dnskey_flags,_total,57858828,21902568,743454,30
se,zonefile,2017-04,dnskey_flags,,30,30,1,30
se,zonefile,2017-04,dnskey_protocol,3,57858798,21902568,743454,30
se,zonefile,2017-04,dnskey_protocol,_total,57858798,21902568,743454,30
se,zonefile,2017-04,nsec3_iterations,0,915,431,16,30
se,zonefile,2017-04,nsec3_iterations,1,65921174,41618741,1413981,30
se,zonefile,2017-04,nsec3_iterations,10,87971,58880,1984,30
se,zonefile,2017-04,nsec3_iterations,100,29869,18684,629,30
se,zonefile,2017-04,nsec3_iterations,11,210,120,4,30
se,zonefile,2017-04,nsec3_iterations,12,180,120,4,30
se,zonefile,2017-04,nsec3_iterations,128,240,180,6,30
se,zonefile,2017-04,nsec3_iterations,15,1249,780,26,30
se,zonefile,2017-04,nsec3_iterations,150,90,60,2,30
se,zonefile,2017-04,nsec3_iterations,20,1718770,1068051,35677,30
se,zonefile,2017-04,nsec3_iterations,250,88,56,2,28
se,zonefile,2017-04,nsec3_iterations,3,240,120,4,30
se,zonefile,2017-04,nsec3_iterations,330,119,60,2,30
se,zonefile,2017-04,nsec3_iterations,42,120,60,2,30
se,zonefile,2017-04,nsec3_iterations,5,68214,43474,1463,30
se,zonefile,2017-04,nsec3_iterations,50,170865,113478,3791,30
se,zonefile,2017-04,nsec3_iterations,7,164,82,6,30
se,zonefile,2017-04,nsec3_iterations,75,1953,1440,48,30
se,zonefile,2017-04,nsec3_iterations,8,99571,55448,1878,30
se,zonefile,2017-04,nsec3_iterations,_total,68102002,42979884,1459446,30
se,zonefile,2017-04,nsec3_optout,0,31285578,25983386,879515,30
se,zonefile,2017-04,nsec3_optout,1,36816424,17000454,580059,30
se,zonefile,2017-04,nsec3_optout,_total,68102002,42979884,1459446,30
se,zonefile,2017-04,nsec3_salt_empty,_total,68102002,42979884,1459446,30
se,zonefile,2017-04,nsec3_salt_empty,present,68102002,42979884,1459446,30
se,zonefile,2017-04,rr_type,A,120936698,102551348,3435188,30
se,zonefile,2017-04,rr_type,AAAA,5585658,4917922,170929,30
se,zonefile,2017-04,rr_type,CNAME,30324017,13613332,457842,30
se,zonefile,2017-04,rr_type,DNAME,1710,1568,54,30
se,zonefile,2017-04,rr_type,DNSKEY,57858828,21902568,743454,30
se,zonefile,2017-04,rr_type,DS,33407618,20406216,695076,30
se,zonefile,2017-04,rr_type,MX,47190849,25972105,866355,30
se,zonefile,2017-04,rr_type,NS,105357700,39579414,1326434,30
se,zonefile,2017-04,rr_type,NSEC,497594,395163,13263,30
se,zonefile,2017-04,rr_type,NSEC3,46612366,21490248,729738,30
se,zonefile,2017-04,rr_type,NSEC3PARAM,21489636,21489636,729708,30
se,zonefile,2017-04,rr_type,RRSIG,236539285,82262925,2786976,30
se,zonefile,2017-04,rr_type,SOA,39653688,39653688,1328796,30
se,zonefile,2017-04,rr_type,SPF,120988,119318,5107,30
se,zonefile,2017-04,rr_type,TXT,8612490,7206379,241230,30
se,zonefile,2017-04,rr_type,_total,756470332,128976750,4329633,30
se,zonefile,2017-04,rr_type,,2281207,2281207,77780,30
se,zonefile,2017-04,rrsig_type_covered,A,58593571,58419983,1977671,30
se,zonefile,2017-04,rrsig_type_covered,AAAA,3486446,3447914,121945,30
se,zonefile,2017-04,rrsig_type_covered,CNAME,3527137,1725809,58548,30
se,zonefile,2017-04,rrsig_type_covered,DNAME,139,120,4,30
se,zonefile,2017-04,rrsig_type_covered,DNSKEY,22789067,21902088,743440,30
se,zonefile,2017-04,rrsig_type_covered,DS,20406216,20406216,695076,30
se,zonefile,2017-04,rrsig_type_covered,MX,13261898,13214027,451222,30
se,zonefile,2017-04,rrsig_type_covered,NS,21986150,21901564,743413,30
se,zonefile,2017-04,rrsig_type_covered,NSEC,513313,395103,13261,30
se,zonefile,2017-04,rrsig_type_covered,NSEC3,46766743,21490248,729738,30
se,zonefile,2017-04,rrsig_type_covered,NSEC3PARAM,21558440,21489560,729703,30
se,zonefile,2017-04,rrsig_type_covered,SOA,21995619,21909940,743678,30
se,zonefile,2017-04,rrsig_type_covered,SPF,23566,23120,1881,30
se,zonefile,2017-04,rrsig_type_covered,TXT,1630980,1596699,54863,30
se,zonefile,2017-04,rrsig_type_covered,_total,236539285,82262925,2786976,30
se,zonefile,2017-04,rsa_key_bitsize,1024,32130501,18033805,604034,30
se,zonefile,2017-04,rsa_key_bitsize,1048,60,60,2,30
se,zonefile,2017-04,rsa_key_bitsize,1280,3097714,3095039,103744,30
se,zonefile,2017-04,rsa_key_bitsize,1304,6580,3750,125,30
se,zonefile,2017-04,rsa_key_bitsize,1536,3093490,3092931,103675,30
se,zonefile,2017-04,rsa_key_bitsize,2016,126,120,4,30
se,zonefile,2017-04,rsa_key_bitsize,2048,18159245,17997392,602808,30
se,zonefile,2017-04,rsa_key_bitsize,2304,30,30,1,30
se,zonefile,2017-04,rsa_key_bitsize,2560,29,29,1,29
se,zonefile,2017-04,rsa_key_bitsize,3072,150,150,5,30
se,zonefile,2017-04,rsa_key_bitsize,4096,5786,5025,169,30
se,zonefile,2017-04,rsa_key_bitsize,512,100574,51384,1722,30
se,zonefile,2017-04,rsa_key_bitsize,768,269,179,6,30
se,zonefile,2017-04,rsa_key_bitsize,8192,12,6,1,6
se,zonefile,2017-04,rsa_key_bitsize,_total,56594566,21205690,709695,30
se,zonefile,2017-04,sha1_signing_ds,_total,33407618,20406216,695076,30
se,zonefile,2017-04,sha1_signing_ds,other,33144701,20221099,688895,30
se,zonefile,2017-04,sha1_signing_ds,sha1,262917,185383,6198,30
se,zonefile,2017-05,algorithm_dnskey,1,31,31,1,31
se,zonefile,2017-05,algorithm_dnskey,10,8903,3845,127,31
se,zonefile,2017-05,algorithm_dnskey,13,1869556,1074038,34825,32
se,zonefile,2017-05,algorithm_dnskey,14,62,31,1,31
se,zonefile,2017-05,algorithm_dnskey,3,12,6,1,6
se,zonefile,2017-05,algorithm_dnskey,5,251607,104808,3399,31
se,zonefile,2017-05,algorithm_dnskey,6,62,31,1,31
se,zonefile,2017-05,algorithm_dnskey,7,345361,107543,3490,32
se,zonefile,2017-05,algorithm_dnskey,8,57968216,21695112,701995,32
se,zonefile,2017-05,algorithm_dnskey,_total,60443841,22984321,743743,32
se,zonefile,2017-05,algorithm_dnskey,,31,31,1,31
se,zonefile,2017-05,algorithm_ds,1,30,30,1,30
se,zonefile,2017-05,algorithm_ds,10,6393,3362,109,31
se,zonefile,2017-05,algorithm_ds,13,1585041,1067488,34626,32
se,zonefile,2017-05,algorithm_ds,14,62,31,1,31
se,zonefile,2017-05,algorithm_ds,3,155,155,5,31
se,zonefile,2017-05,algorithm_ds,5,120907,94546,3063,31
se,zonefile,2017-05,algorithm_ds,6,62,31,1,31
se,zonefile,2017-05,algorithm_ds,7,151367,97356,3157,32
se,zonefile,2017-05,algorithm_ds,8,33537582,20230544,654524,32
se,zonefile,2017-05,algorithm_ds,_total,35401599,21492745,695411,32
se,zonefile,2017-05,algorithm_rrsig,1,31,31,1,31
se,zonefile,2017-05,algorithm_rrsig,10,50866,15608,527,31
se,zonefile,2017-05,algorithm_rrsig,13,13842222,3248452,110582,32
se,zonefile,2017-05,algorithm_rrsig,14,373,94,4,31
se,zonefile,2017-05,algorithm_rrsig,3,21,12,3,6
se,zonefile,2017-05,algorithm_rrsig,5,22507208,21705500,703643,32
se,zonefile,2017-05,algorithm_rrsig,6,249,94,4,31
se,zonefile,2017-05,algorithm_rrsig,7,1207697,308805,11955,32
