month,source,block,kind,from_alg,to_alg,n_delegations,scale
2018-02,arin,138.in-addr.arpa,sign,,8,1,single delegation
2018-02,arin,147.in-addr.arpa,rollover,"7,8,10",8,1,single delegation
2018-02,arin,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-02,arin,229.45.in-addr.arpa,unsign,7,,2,small group
2018-02,arin,59.148.in-addr.arpa,sign,,8,2,small group
2018-02,arin,94.192.in-addr.arpa,unsign,8,,1,single delegation
2018-02,arin,96.192.in-addr.arpa,unsign,8,,7,bulk
2018-02,lacnic,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-02,lacnic,229.45.in-addr.arpa,unsign,7,,2,small group
2018-02,ripe,138.in-addr.arpa,sign,,8,1,single delegation
2018-02,ripe,147.in-addr.arpa,rollover,"7,8,10",8,1,single delegation
2018-03,apnic,0.f.a.2.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-03,apnic,10.203.in-addr.arpa,sign,,13,4,small group
2018-03,apnic,146.202.in-addr.arpa,sign,,13,8,bulk
2018-03,apnic,28.103.in-addr.arpa,sign,,13,4,small group
2018-03,apnic,4.1.b.1.0.4.2.ip6.arpa,sign,,8,1,single delegation
2018-03,apnic,46.202.in-addr.arpa,unsign,8,,11,bulk
2018-03,apnic,79.202.in-addr.arpa,unsign,8,,32,bulk
2018-03,apnic,99.103.in-addr.arpa,sign,,8,4,small group
2018-03,apnic,c.d.0.1.0.0.2.ip6.arpa,unsign,8,,1,single delegation
2018-03,arin,114.199.in-addr.arpa,sign,,8,1,single delegation
2018-03,arin,166.205.in-addr.arpa,sign,,8,1,single delegation
2018-03,arin,207.in-addr.arpa,sign,,7,1,single delegation
2018-03,arin,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-03,arin,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-03,arin,48.192.in-addr.arpa,rollover,5,8,2,small group
2018-03,arin,66.in-addr.arpa,sign,,7,1,single delegation
2018-03,arin,67.in-addr.arpa,sign,,7,1,single delegation
2018-03,lacnic,229.45.in-addr.arpa,sign,,7,2,small group
2018-03,lacnic,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-04,apnic,31.103.in-addr.arpa,sign,,7,2,small group
2018-04,apnic,8.8.9.2.0.4.2.ip6.arpa,sign,,7,1,single delegation
2018-04,arin,0.0.6.5.4.0.0.0.2.6.2.ip6.arpa,sign,,7,1,single delegation
2018-04,arin,128.23.in-addr.arpa,sign,,8,1,single delegation
2018-04,arin,207.in-addr.arpa,unsign,7,,1,single delegation
2018-04,arin,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-04,arin,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-04,arin,3.d.e.f.2.0.6.2.ip6.arpa,sign,,8,1,single delegation
2018-04,arin,59.148.in-addr.arpa,rollover,7,8,1,single delegation
2018-04,arin,67.in-addr.arpa,unsign,7,,1,single delegation
2018-04,lacnic,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-04,lacnic,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-05,afrinic,94.192.in-addr.arpa,sign,,8,1,single delegation
2018-05,afrinic,96.192.in-addr.arpa,sign,,8,7,bulk
2018-05,apnic,0.2.2.7.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-05,apnic,0.b.c.3.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-05,apnic,110.103.in-addr.arpa,sign,,8,3,small group
2018-05,apnic,113.103.in-addr.arpa,sign,,8,1,single delegation
2018-05,apnic,119.203.in-addr.arpa,unsign,5,,2,small group
2018-05,apnic,4.b.c.2.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-05,apnic,79.202.in-addr.arpa,unsign,8,,32,bulk
2018-05,apnic,97.103.in-addr.arpa,sign,,13,1,single delegation
2018-05,apnic,99.103.in-addr.arpa,sign,,8,1,single delegation
2018-05,arin,107.192.in-addr.arpa,rollover,7,8,1,single delegation
2018-05,arin,128.23.in-addr.arpa,rollover,8,13,1,single delegation
2018-05,arin,131.23.in-addr.arpa,sign,,8,1,single delegation
2018-05,arin,149.in-addr.arpa,unsign,5,,1,single delegation
2018-05,arin,20.149.in-addr.arpa,sign,,5,8,bulk
2018-05,arin,229.45.in-addr.arpa,sign,,7,2,small group
2018-05,arin,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-05,arin,3.d.e.f.2.0.6.2.ip6.arpa,rollover,8,13,1,single delegation
2018-05,arin,4.c.b.4.0.6.2.ip6.arpa,sign,,7,1,single delegation
2018-05,arin,55.192.in-addr.arpa,unsign,7,,1,single delegation
2018-05,arin,85.66.in-addr.arpa,sign,,8,1,single delegation
2018-05,arin,94.192.in-addr.arpa,sign,,8,1,single delegation
2018-05,arin,96.192.in-addr.arpa,sign,,8,7,bulk
2018-05,arin,f.6.f.f.2.0.6.2.ip6.arpa,sign,,8,1,single delegation
2018-05,lacnic,229.45.in-addr.arpa,sign,,7,1,single delegation
2018-05,lacnic,229.45.in-addr.arpa,unsign,7,,1,single delegation
2018-06,afrinic,95.193.in-addr.arpa,unsign,8,,1,single delegation
2018-06,apnic,0.8.5.3.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-06,apnic,100.101.in-addr.arpa,sign,,13,64,bulk
2018-06,apnic,11.103.in-addr.arpa,sign,,13,4,small group
2018-06,apnic,142.202.in-addr.arpa,sign,,13,3,small group
2018-06,apnic,15.103.in-addr.arpa,sign,,13,4,small group
2018-06,apnic,150.180.in-addr.arpa,sign,,13,3,small group
2018-06,apnic,153.202.in-addr.arpa,sign,,13,1,single delegation
2018-06,apnic,200.121.in-addr.arpa,sign,,13,1,single delegation
2018-06,apnic,235.111.in-addr.arpa,sign,,13,4,small group
2018-06,apnic,245.103.in-addr.arpa,sign,,13,4,small group
2018-06,apnic,245.43.in-addr.arpa,sign,,13,12,bulk
2018-06,apnic,245.61.in-addr.arpa,sign,,13,6,bulk
2018-06,apnic,31.119.in-addr.arpa,sign,,13,8,bulk
2018-06,apnic,9.103.in-addr.arpa,sign,,13,4,small group
2018-06,arin,0.d.c.4.0.6.2.ip6.arpa,sign,,8,1,single delegation
2018-06,arin,235.23.in-addr.arpa,sign,,13,16,bulk
2018-06,arin,8.2.e.7.0.6.2.ip6.arpa,sign,,13,1,single delegation
2018-06,arin,89.208.in-addr.arpa,sign,,8,1,single delegation
2018-07,apnic,0.9.a.6.0.4.2.ip6.arpa,unsign,5,,1,single delegation
2018-07,apnic,24.103.in-addr.arpa,unsign,5,,4,small group
2018-07,apnic,c.7.b.2.0.4.2.ip6.arpa,sign,,8,1,single delegation
2018-07,arin,0.5.9.3.1.0.0.2.6.2.ip6.arpa,sign,,13,1,single delegation
2018-07,arin,0.f.9.6.0.6.2.ip6.arpa,sign,,7,1,single delegation
2018-07,arin,103.199.in-addr.arpa,unsign,8,,4,small group
2018-07,arin,11.204.in-addr.arpa,sign,,7,8,bulk
2018-07,arin,119.66.in-addr.arpa,sign,,7,4,small group
2018-07,arin,123.74.in-addr.arpa,unsign,8,,8,bulk
2018-07,arin,131.in-addr.arpa,sign,,8,1,single delegation
2018-07,arin,150.192.in-addr.arpa,sign,,7,1,single delegation
2018-07,arin,165.in-addr.arpa,sign,,8,1,single delegation
2018-07,arin,169.192.in-addr.arpa,sign,,7,4,small group
2018-07,arin,199.in-addr.arpa,sign,,8,4,small group
2018-07,arin,253.162.in-addr.arpa,sign,,7,4,small group
2018-07,arin,4.7.3.1.0.0.2.6.2.ip6.arpa,sign,,8,1,single delegation
2018-07,arin,65.208.in-addr.arpa,sign,,7,4,small group
2018-07,arin,65.68.in-addr.arpa,sign,,7,4,small group
2018-07,arin,72.76.in-addr.arpa,unsign,8,,16,bulk
2018-07,arin,74.208.in-addr.arpa,sign,,7,8,bulk
2018-07,arin,8.8.0.7.0.6.2.ip6.arpa,sign,,13,1,single delegation
2018-07,arin,84.135.in-addr.arpa,sign,,7,6,bulk
2018-08,apnic,110.103.in-addr.arpa,unsign,8,,3,small group
2018-08,apnic,99.103.in-addr.arpa,unsign,8,,1,single delegation
2018-08,arin,128.in-addr.arpa,sign,,8,1,single delegation
2018-08,arin,188.192.in-addr.arpa,sign,,14,1,single delegation
2018-08,arin,198.in-addr.arpa,sign,,14,4,small group
2018-09,apnic,0.4.e.2.f.d.0.1.0.0.2.ip6.arpa,unsign,13,,1,single delegation
2018-09,apnic,35.103.in-addr.arpa,sign,,13,4,small group
2018-09,apnic,8.f.c.2.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-09,arin,119.64.in-addr.arpa,sign,,7,16,bulk
2018-09,arin,133.198.in-addr.arpa,unsign,8,,1,single delegation
2018-09,arin,135.192.in-addr.arpa,sign,,13,1,single delegation
2018-09,arin,147.192.in-addr.arpa,sign,,7,1,single delegation
2018-09,arin,198.in-addr.arpa,sign,,14,4,small group
2018-09,arin,211.162.in-addr.arpa,sign,,7,4,small group
2018-09,arin,212.67.in-addr.arpa,sign,,7,16,bulk
2018-09,arin,26.199.in-addr.arpa,sign,,13,8,bulk
2018-09,arin,4.d.4.0.0.0.2.6.2.ip6.arpa,sign,,13,1,single delegation
2018-09,arin,85.66.in-addr.arpa,sign,,7,1,single delegation
2018-09,arin,88.192.in-addr.arpa,sign,,7,1,single delegation
2018-09,ripe,133.198.in-addr.arpa,unsign,8,,1,single delegation
2018-10,apnic,114.103.in-addr.arpa,sign,,8,1,single delegation
2018-10,apnic,47.163.in-addr.arpa,rollover,8,13,4,small group
2018-10,arin,0.5.9.3.1.0.0.2.6.2.ip6.arpa,unsign,13,,1,single delegation
2018-10,arin,215.205.in-addr.arpa,rollover,8,13,1,single delegation
2018-10,arin,252.162.in-addr.arpa,unsign,8,,4,small group
2018-10,arin,34.199.in-addr.arpa,sign,,13,4,small group
2018-10,arin,76.192.in-addr.arpa,sign,,7,1,single delegation
2018-10,arin,a.3.f.f.2.0.6.2.ip6.arpa,unsign,8,,1,single delegation
2018-10,arin,c.0.c.4.0.6.2.ip6.arpa,sign,,13,1,single delegation
2018-11,afrinic,118.154.in-addr.arpa,sign,,7,4,small group
2018-11,afrinic,140.197.in-addr.arpa,sign,,5,1,single delegation
2018-11,afrinic,140.197.in-addr.arpa,sign,,8,2,small group
2018-11,afrinic,159.169.in-addr.arpa,sign,,7,32,bulk
2018-11,afrinic,160.164.in-addr.arpa,sign,,8,1,single delegation
2018-11,afrinic,216.196.in-addr.arpa,sign,,8,1,single delegation
2018-11,afrinic,29.196.in-addr.arpa,sign,,5,2,small group
2018-11,afrinic,29.196.in-addr.arpa,sign,,7,30,bulk
2018-11,afrinic,41.196.in-addr.arpa,sign,,5,18,bulk
2018-11,afrinic,8.b.7.f.f.0.c.2.ip6.arpa,sign,,7,16,bulk
2018-11,afrinic,e.0.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,7,1,single delegation
2018-11,apnic,114.163.in-addr.arpa,sign,,13,1,single delegation
2018-11,apnic,119.103.in-addr.arpa,sign,,14,1,single delegation
2018-11,apnic,97.103.in-addr.arpa,unsign,13,,1,single delegation
2018-11,arin,128.204.in-addr.arpa,sign,,14,1,single delegation
2018-11,arin,134.in-addr.arpa,sign,,10,1,single delegation
2018-11,arin,159.169.in-addr.arpa,sign,,7,32,bulk
2018-11,arin,160.164.in-addr.arpa,sign,,8,1,single delegation
2018-11,arin,180.199.in-addr.arpa,sign,,5,2,small group
2018-11,arin,185.23.in-addr.arpa,sign,,8,1,single delegation
2018-11,arin,87.209.in-addr.arpa,sign,,8,1,single delegation
2018-11,ripe,114.163.in-addr.arpa,sign,,13,1,single delegation
2018-11,ripe,134.in-addr.arpa,sign,,10,1,single delegation
2018-12,afrinic,157.197.in-addr.arpa,sign,,8,3,small group
2018-12,afrinic,41.196.in-addr.arpa,sign,,5,1,single delegation
2018-12,apnic,0.4.e.4.0.4.2.ip6.arpa,unsign,8,,1,single delegation
2018-12,apnic,0.8.5.3.0.4.2.ip6.arpa,unsign,13,,1,single delegation
2018-12,apnic,1.in-addr.arpa,sign,,8,8,bulk
2018-12,apnic,101.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,106.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,110.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,112.in-addr.arpa,sign,,8,9,bulk
2018-12,apnic,113.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,114.in-addr.arpa,sign,,8,4,small group
2018-12,apnic,115.in-addr.arpa,sign,,8,21,bulk
2018-12,apnic,116.103.in-addr.arpa,sign,,13,4,small group
2018-12,apnic,116.in-addr.arpa,sign,,8,5,bulk
2018-12,apnic,117.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,118.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,119.in-addr.arpa,sign,,8,4,small group
2018-12,apnic,120.in-addr.arpa,sign,,8,2,small group
2018-12,apnic,121.in-addr.arpa,sign,,8,4,small group
2018-12,apnic,122.in-addr.arpa,sign,,8,8,bulk
2018-12,apnic,123.in-addr.arpa,sign,,8,4,small group
2018-12,apnic,124.in-addr.arpa,sign,,8,9,bulk
2018-12,apnic,125.in-addr.arpa,sign,,8,10,bulk
2018-12,apnic,126.115.in-addr.arpa,unsign,8,,32,bulk
2018-12,apnic,14.in-addr.arpa,sign,,8,7,bulk
2018-12,apnic,175.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,180.in-addr.arpa,sign,,8,2,small group
2018-12,apnic,182.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,2.103.in-addr.arpa,unsign,8,,4,small group
2018-12,apnic,203.in-addr.arpa,sign,,8,23,bulk
2018-12,apnic,210.in-addr.arpa,sign,,8,34,bulk
2018-12,apnic,211.in-addr.arpa,sign,,8,50,bulk
2018-12,apnic,218.in-addr.arpa,sign,,8,12,bulk
2018-12,apnic,219.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,220.in-addr.arpa,sign,,8,17,bulk
2018-12,apnic,221.in-addr.arpa,sign,,8,12,bulk
2018-12,apnic,222.in-addr.arpa,sign,,8,4,small group
2018-12,apnic,223.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,27.in-addr.arpa,sign,,8,5,bulk
2018-12,apnic,49.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,58.in-addr.arpa,sign,,8,12,bulk
2018-12,apnic,59.in-addr.arpa,sign,,8,3,small group
2018-12,apnic,60.in-addr.arpa,sign,,8,1,single delegation
2018-12,apnic,61.in-addr.arpa,sign,,8,7,bulk
2018-12,apnic,c.4.f.2.0.4.2.ip6.arpa,sign,,13,1,single delegation
2018-12,arin,0.0.e.5.0.0.0.0.2.6.2.ip6.arpa,sign,,13,1,single delegation
2018-12,arin,0.2.e.5.0.6.2.ip6.arpa,sign,,13,1,single delegation
2018-12,arin,0.d.e.0.1.0.0.2.6.2.ip6.arpa,unsign,13,,1,single delegation
2018-12,arin,128.23.in-addr.arpa,rollover,13,8,1,single delegation
2018-12,arin,128.23.in-addr.arpa,sign,,8,1,single delegation
2018-12,arin,134.in-addr.arpa,sign,,8,1,single delegation
2018-12,arin,152.in-addr.arpa,sign,,10,1,single delegation
2018-12,arin,3.d.e.f.2.0.6.2.ip6.arpa,rollover,13,8,1,single delegation
2018-12,arin,34.174.in-addr.arpa,sign,,13,4,small group
2018-12,arin,4.c.b.4.0.6.2.ip6.arpa,unsign,7,,1,single delegation
2018-12,arin,51.198.in-addr.arpa,sign,,13,1,single delegation
2018-12,arin,59.67.in-addr.arpa,sign,,13,16,bulk
2018-12,arin,87.199.in-addr.arpa,sign,,13,2,small group
2018-12,arin,d.e.0.1.0.0.2.6.2.ip6.arpa,sign,,13,1,single delegation
2018-12,ripe,134.in-addr.arpa,sign,,8,1,single delegation
2019-01,afrinic,0.156.in-addr.arpa,sign,,13,32,bulk
2019-01,afrinic,220.45.in-addr.arpa,sign,,13,8,bulk
2019-01,apnic,0.4.e.4.0.4.2.ip6.arpa,sign,,13,1,single delegation
2019-01,apnic,114.163.in-addr.arpa,sign,,13,63,bulk
2019-01,apnic,126.115.in-addr.arpa,sign,,13,32,bulk
2019-01,apnic,2.103.in-addr.arpa,sign,,13,4,small group
2019-01,arin,0.156.in-addr.arpa,sign,,13,32,bulk
2019-01,arin,220.45.in-addr.arpa,sign,,13,8,bulk
2019-01,arin,41.198.in-addr.arpa,sign,,5,1,single delegation
2019-01,arin,51.198.in-addr.arpa,sign,,13,2,small group
2019-01,arin,81.208.in-addr.arpa,sign,,13,8,bulk
2019-01,arin,87.199.in-addr.arpa,sign,,13,5,bulk
2019-01,ripe,114.163.in-addr.arpa,sign,,13,63,bulk
2019-02,afrinic,41.196.in-addr.arpa,rollover,5,8,2,small group
2019-02,afrinic,95.193.in-addr.arpa,unsign,8,,1,single delegation
2019-02,apnic,1.in-addr.arpa,sign,,8,3,small group
2019-02,apnic,106.in-addr.arpa,sign,,8,3,small group
2019-02,apnic,112.in-addr.arpa,sign,,8,7,bulk
2019-02,apnic,113.in-addr.arpa,sign,,8,1,single delegation
2019-02,apnic,115.in-addr.arpa,sign,,8,9,bulk
2019-02,apnic,116.in-addr.arpa,sign,,8,8,bulk
2019-02,apnic,118.in-addr.arpa,sign,,8,1,single delegation
2019-02,apnic,119.in-addr.arpa,sign,,8,3,small group
2019-02,apnic,121.in-addr.arpa,sign,,8,16,bulk
2019-02,apnic,122.in-addr.arpa,sign,,8,5,bulk
2019-02,apnic,123.in-addr.arpa,sign,,8,2,small group
2019-02,apnic,124.in-addr.arpa,sign,,8,10,bulk
2019-02,apnic,125.in-addr.arpa,sign,,8,14,bulk
2019-02,apnic,14.in-addr.arpa,sign,,8,3,small group
2019-02,apnic,175.in-addr.arpa,sign,,8,2,small group
2019-02,apnic,180.in-addr.arpa,sign,,8,7,bulk
2019-02,apnic,182.in-addr.arpa,sign,,8,16,bulk
2019-02,apnic,203.in-addr.arpa,sign,,8,2,small group
2019-02,apnic,210.in-addr.arpa,sign,,8,8,bulk
2019-02,apnic,211.in-addr.arpa,sign,,8,50,bulk
2019-02,apnic,218.in-addr.arpa,sign,,8,21,bulk
2019-02,apnic,219.in-addr.arpa,sign,,8,6,bulk
2019-02,apnic,220.in-addr.arpa,sign,,8,23,bulk
2019-02,apnic,221.in-addr.arpa,sign,,8,15,bulk
2019-02,apnic,222.in-addr.arpa,sign,,8,24,bulk
2019-02,apnic,27.in-addr.arpa,sign,,8,2,small group
2019-02,apnic,58.in-addr.arpa,sign,,8,18,bulk
2019-02,apnic,59.in-addr.arpa,sign,,8,7,bulk
2019-02,apnic,61.in-addr.arpa,sign,,8,14,bulk
2019-02,arin,185.23.in-addr.arpa,unsign,8,,1,single delegation
2019-02,arin,233.199.in-addr.arpa,sign,,8,1,single delegation
2019-02,arin,238.216.in-addr.arpa,sign,,7,4,small group
2019-02,arin,251.192.in-addr.arpa,sign,,8,1,single delegation
2019-02,arin,55.192.in-addr.arpa,unsign,7,,1,single delegation
2019-03,afrinic,0.0.0.0.9.6.f.f.0.c.2.ip6.arpa,sign,,7,1,single delegation
2019-03,afrinic,140.197.in-addr.arpa,rollover,5,8,1,single delegation
2019-03,afrinic,235.105.in-addr.arpa,sign,,7,7,bulk
2019-03,afrinic,41.196.in-addr.arpa,rollover,5,8,14,bulk
2019-03,afrinic,73.154.in-addr.arpa,sign,,7,4,small group
2019-03,afrinic,79.41.in-addr.arpa,sign,,7,4,small group
2019-03,apnic,119.203.in-addr.arpa,unsign,8,,1,single delegation
2019-03,apnic,127.103.in-addr.arpa,sign,,13,4,small group
2019-03,apnic,26.203.in-addr.arpa,unsign,8,,1,single delegation
2019-03,apnic,33.171.in-addr.arpa,sign,,13,8,bulk
2019-03,apnic,c.e.1.4.0.4.2.ip6.arpa,sign,,13,1,single delegation
2019-03,arin,0.0.a.7.6.0.0.0.2.6.2.ip6.arpa,sign,,7,1,single delegation
2019-03,arin,0.0.c.b.d.0.0.0.2.6.2.ip6.arpa,unsign,8,,1,single delegation
2019-03,arin,0.5.4.5.0.6.2.ip6.arpa,sign,,8,1,single delegation
2019-03,arin,1.198.in-addr.arpa,sign,,8,4,small group
2019-03,arin,119.199.in-addr.arpa,sign,,13,4,small group
2019-03,arin,156.192.in-addr.arpa,unsign,5,,1,single delegation
2019-03,arin,164.in-addr.arpa,sign,,8,1,single delegation
2019-03,arin,193.130.in-addr.arpa,sign,,13,8,bulk
2019-03,arin,35.70.in-addr.arpa,sign,,13,16,bulk
2019-03,arin,6.2.0.0.6.2.ip6.arpa,sign,,13,1,single delegation
2019-03,arin,7.199.in-addr.arpa,sign,,8,1,single delegation
2019-03,arin,7.3.f.f.2.0.6.2.ip6.arpa,sign,,8,1,single delegation
2019-03,arin,8.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,8,4,small group
2019-03,arin,89.152.in-addr.arpa,sign,,8,4,small group
2019-03,arin,89.69.in-addr.arpa,sign,,13,16,bulk
2019-03,arin,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,8,4,small group
2019-03,ripe,193.130.in-addr.arpa,sign,,13,8,bulk
2019-03,ripe,33.171.in-addr.arpa,sign,,13,8,bulk
2019-03,ripe,89.152.in-addr.arpa,sign,,8,4,small group
2019-04,afrinic,223.196.in-addr.arpa,sign,,13,2,small group
2019-04,apnic,26.203.in-addr.arpa,unsign,8,,1,single delegation
2019-04,apnic,31.203.in-addr.arpa,sign,,8,1,single delegation
2019-04,apnic,97.103.in-addr.arpa,sign,,13,2,small group
2019-04,arin,128.in-addr.arpa,sign,,8,1,single delegation
2019-04,arin,137.in-addr.arpa,sign,,8,3,small group
2019-04,arin,138.192.in-addr.arpa,sign,,8,2,small group
2019-04,arin,159.192.in-addr.arpa,sign,,8,14,bulk
2019-04,arin,160.23.in-addr.arpa,rollover,8,13,1,single delegation
2019-04,arin,167.205.in-addr.arpa,sign,,"5,8,10",1,single delegation
2019-04,arin,6.a.e.f.2.0.6.2.ip6.arpa,rollover,8,13,1,single delegation
2019-05,afrinic,10.196.in-addr.arpa,sign,,13,4,small group
2019-05,afrinic,223.196.in-addr.arpa,sign,,13,4,small group
2019-05,afrinic,73.154.in-addr.arpa,unsign,8,,2,small group
2019-05,afrinic,95.80.in-addr.arpa,unsign,8,,3,small group
2019-05,afrinic,f.1.0.8.f.3.4.1.0.0.2.ip6.arpa,sign,,13,6,bulk
2019-05,apnic,113.103.in-addr.arpa,sign,,8,3,small group
2019-05,apnic,4.1.b.1.0.4.2.ip6.arpa,unsign,8,,1,single delegation
2019-05,apnic,99.103.in-addr.arpa,unsign,8,,4,small group
2019-05,arin,100.192.in-addr.arpa,sign,,8,1,single delegation
2019-05,arin,132.in-addr.arpa,sign,,8,1,single delegation
2019-05,arin,165.in-addr.arpa,sign,,7,1,single delegation
2019-05,arin,229.45.in-addr.arpa,unsign,7,,1,single delegation
2019-05,arin,250.167.in-addr.arpa,sign,,"8,13",2,small group
2019-05,arin,58.158.in-addr.arpa,sign,,14,1,single delegation
2019-05,arin,c.1.f.f.2.0.6.2.ip6.arpa,rollover,7,8,1,single delegation
2019-05,lacnic,229.45.in-addr.arpa,unsign,7,,1,single delegation
2019-05,lacnic,250.167.in-addr.arpa,sign,,"8,13",2,small group
2019-05,ripe,58.158.in-addr.arpa,sign,,14,1,single delegation
2019-06,afrinic,140.197.in-addr.arpa,sign,,8,1,single delegation
2019-06,apnic,127.103.in-addr.arpa,sign,,5,3,small group
2019-06,apnic,134.in-addr.arpa,unsign,8,,1,single delegation
2019-06,apnic,159.134.in-addr.arpa,sign,,8,251,bulk
2019-06,apnic,38.202.in-addr.arpa,unsign,5,,1,single delegation
2019-06,apnic,c.f.1.4.0.4.2.ip6.arpa,sign,,5,1,single delegation
2019-06,arin,0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,rollover,5,13,1,single delegation
2019-06,arin,0.c.2.4.0.6.2.ip6.arpa,sign,,8,1,single delegation
2019-06,arin,120.74.in-addr.arpa,sign,,13,8,bulk
2019-06,arin,123.74.in-addr.arpa,sign,,13,4,small group
2019-06,arin,130.204.in-addr.arpa,sign,,13,1,single delegation
2019-06,arin,134.in-addr.arpa,unsign,8,,1,single delegation
2019-06,arin,136.192.in-addr.arpa,sign,,13,1,single delegation
2019-06,arin,159.134.in-addr.arpa,sign,,8,251,bulk
2019-06,arin,160.in-addr.arpa,sign,,14,2,small group
2019-06,arin,17.204.in-addr.arpa,sign,,13,1,single delegation
2019-06,arin,192.104.in-addr.arpa,sign,,13,4,small group
2019-06,arin,229.45.in-addr.arpa,sign,,7,1,single delegation
2019-06,arin,246.162.in-addr.arpa,sign,,13,4,small group
2019-06,arin,255.64.in-addr.arpa,sign,,13,16,bulk
2019-06,arin,33.209.in-addr.arpa,sign,,13,62,bulk
2019-06,arin,33.209.in-addr.arpa,sign,,8,2,small group
2019-06,arin,34.70.in-addr.arpa,sign,,13,16,bulk
2019-06,arin,4.5.2.4.0.6.2.ip6.arpa,sign,,13,1,single delegation
2019-06,arin,52.204.in-addr.arpa,sign,,13,1,single delegation
2019-06,arin,53.206.in-addr.arpa,sign,,13,1,single delegation
2019-06,arin,57.64.in-addr.arpa,sign,,8,16,bulk
2019-06,arin,59.148.in-addr.arpa,sign,,13,2,small group
2019-06,arin,6.0.0.4.0.5.0.1.0.0.2.ip6.arpa,sign,,13,1,single delegation
2019-06,arin,66.199.in-addr.arpa,sign,,13,4,small group
2019-06,arin,88.208.in-addr.arpa,sign,,13,4,small group
2019-06,arin,c.b.b.4.0.6.2.ip6.arpa,sign,,10,1,single delegation
2019-06,lacnic,229.45.in-addr.arpa,sign,,7,1,single delegation
2019-06,ripe,160.in-addr.arpa,sign,,14,2,small group
2019-07,apnic,1.in-addr.arpa,sign,,8,29,bulk
2019-07,apnic,106.in-addr.arpa,sign,,8,3,small group
2019-07,apnic,110.in-addr.arpa,sign,,8,7,bulk
2019-07,apnic,112.in-addr.arpa,sign,,8,14,bulk
2019-07,apnic,114.in-addr.arpa,sign,,8,5,bulk
2019-07,apnic,115.in-addr.arpa,sign,,8,8,bulk
2019-07,apnic,116.in-addr.arpa,sign,,8,8,bulk
2019-07,apnic,117.in-addr.arpa,sign,,8,1,single delegation
2019-07,apnic,118.in-addr.arpa,sign,,8,22,bulk
2019-07,apnic,119.in-addr.arpa,sign,,8,14,bulk
2019-07,apnic,121.in-addr.arpa,sign,,8,49,bulk
2019-07,apnic,122.in-addr.arpa,sign,,8,5,bulk
2019-07,apnic,123.in-addr.arpa,sign,,8,8,bulk
2019-07,apnic,124.in-addr.arpa,sign,,8,1,single delegation
2019-07,apnic,125.in-addr.arpa,sign,,8,11,bulk
2019-07,apnic,14.in-addr.arpa,sign,,8,10,bulk
2019-07,apnic,175.in-addr.arpa,sign,,8,15,bulk
2019-07,apnic,180.in-addr.arpa,sign,,8,7,bulk
2019-07,apnic,182.in-addr.arpa,sign,,8,3,small group
2019-07,apnic,183.in-addr.arpa,sign,,8,1,single delegation
